|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0|8:330
|time:878,944|1:9|2:8|3:3|4:5|5:4|6:0|7:0|8:330
|time:880,0513|1:11|2:9|3:4|4:6|5:5|6:0|7:0|8:330
|time:881,2014|1:11|2:10|3:4|4:6|5:5|6:0|7:0|8:330
|time:882,4161|1:11|2:13|3:6|4:6|5:5|6:0|7:0|8:330
|time:883,6481|1:11|2:14|3:7|4:6|5:5|6:0|7:0|8:330
|time:884,7994|1:11|2:15|3:5|4:6|5:5|6:0|7:0|8:330
|time:885,9488|1:11|2:13|3:4|4:6|5:5|6:0|7:0|8:330
|time:887,0941|1:12|2:14|3:5|4:7|5:5|6:0|7:0|8:330
|time:888,3234|1:13|2:11|3:4|4:8|5:5|6:0|7:0|8:330
|time:889,4748|1:13|2:12|3:4|4:8|5:5|6:0|7:0|8:330
|time:890,6566|1:13|2:14|3:4|4:8|5:5|6:0|7:0|8:330
|time:891,8408|1:13|2:14|3:5|4:8|5:5|6:0|7:0|8:330
|time:892,9681|1:13|2:13|3:4|4:8|5:5|6:0|7:0|8:330
|time:894,1884|1:13|2:13|3:5|4:8|5:5|6:0|7:0|8:330
|time:895,3679|1:13|2:13|3:6|4:8|5:5|6:0|7:0|8:330
|time:896,5077|1:13|2:12|3:5|4:8|5:5|6:0|7:0|8:330
|time:897,6848|1:13|2:12|3:4|4:8|5:5|6:0|7:0|8:330
|time:898,9365|1:13|2:12|3:4|4:8|5:5|6:0|7:0|8:330
|time:900,1548|1:13|2:13|3:5|4:8|5:5|6:0|7:0|8:330
|time:901,2818|1:13|2:13|3:4|4:8|5:5|6:0|7:0|8:330
|time:902,4683|1:13|2:15|3:4|4:8|5:5|6:0|7:0|8:330
|time:903,6924|1:13|2:17|3:5|4:8|5:5|6:0|7:0|8:330
|time:904,9521|1:13|2:16|3:5|4:8|5:5|6:0|7:0|8:330
|time:906,1161|1:13|2:16|3:2|4:8|5:5|6:0|7:0|8:330
|time:907,2979|1:13|2:17|3:1|4:8|5:5|6:0|7:0|8:330
|time:908,4604|1:13|2:18|3:2|4:8|5:5|6:0|7:0|8:330
|time:909,8165|1:13|2:16|3:2|4:8|5:5|6:0|7:0|8:330
|time:911,0753|1:13|2:14|3:2|4:8|5:5|6:0|7:0|8:330
|time:912,3419|1:13|2:16|3:4|4:8|5:5|6:0|7:0|8:330
|time:913,5881|1:13|2:14|3:3|4:8|5:5|6:0|7:0|8:330
|time:914,7931|1:13|2:13|3:1|4:8|5:5|6:0|7:0|8:330
|time:916,0071|1:13|2:11|3:1|4:8|5:5|6:0|7:0|8:330
|time:917,2161|1:13|2:11|3:2|4:8|5:5|6:0|7:0|8:330
|time:918,3914|1:13|2:10|3:3|4:8|5:5|6:0|7:0|8:330
|time:919,582|1:13|2:11|3:3|4:8|5:5|6:0|7:0|8:330
|time:920,7209|1:13|2:10|3:3|4:8|5:5|6:0|7:0|8:330
|time:921,8984|1:13|2:10|3:4|4:8|5:5|6:0|7:0|8:330
|time:923,1004|1:13|2:9|3:4|4:8|5:5|6:0|7:0|8:330
|time:924,2902|1:13|2:6|3:3|4:8|5:5|6:0|7:0|8:330
|time:925,4611|1:13|2:8|3:4|4:8|5:5|6:0|7:0|8:330
|time:926,6422|1:13|2:8|3:4|4:8|5:5|6:0|7:0|8:330
|time:927,8323|1:13|2:12|3:4|4:8|5:5|6:0|7:0|8:330
|time:928,9874|1:13|2:11|3:5|4:8|5:5|6:0|7:0|8:330
|time:930,1862|1:14|2:11|3:4|4:9|5:5|6:0|7:0|8:330
|time:931,3601|1:13|2:6|3:5|4:9|5:4|6:0|7:0|8:330
|time:932,5503|1:13|2:7|3:3|4:9|5:4|6:0|7:0|8:330
|time:933,78|1:14|2:7|3:4|4:9|5:5|6:0|7:0|8:330
|time:934,9401|1:13|2:7|3:6|4:9|5:4|6:0|7:0|8:330
|time:936,0618|1:13|2:7|3:4|4:9|5:4|6:0|7:0|8:330
|time:937,2076|1:13|2:7|3:4|4:9|5:4|6:0|7:0|8:330
|time:938,3856|1:13|2:7|3:4|4:9|5:4|6:0|7:0|8:330
|time:939,6107|1:14|2:5|3:4|4:10|5:4|6:0|7:0|8:330
|time:940,7855|1:14|2:7|3:4|4:10|5:4|6:0|7:0|8:330
|time:942,0806|1:14|2:7|3:6|4:10|5:4|6:0|7:0|8:330
|time:943,3356|1:14|2:5|3:7|4:10|5:4|6:0|7:0|8:330
|time:944,5574|1:14|2:5|3:8|4:10|5:4|6:0|7:0|8:330
|time:945,7496|1:14|2:6|3:7|4:10|5:4|6:0|7:0|8:330
|time:946,9413|1:14|2:6|3:7|4:10|5:4|6:0|7:0|8:330
|time:948,1768|1:14|2:8|3:7|4:10|5:4|6:0|7:0|8:330
|time:949,391|1:14|2:8|3:7|4:10|5:4|6:0|7:0|8:330
|time:950,5706|1:14|2:8|3:6|4:10|5:4|6:0|7:0|8:330
|time:951,7799|1:14|2:7|3:7|4:10|5:4|6:0|7:0|8:330
|time:952,9774|1:14|2:7|3:7|4:10|5:4|6:0|7:0|8:330
|time:954,14|1:15|2:7|3:6|4:11|5:4|6:0|7:0|8:330
|time:955,3316|1:15|2:7|3:5|4:11|5:4|6:0|7:0|8:330
|time:956,5209|1:15|2:8|3:6|4:11|5:4|6:0|7:0|8:330
|time:957,6668|1:15|2:6|3:8|4:11|5:4|6:0|7:0|8:330
|time:958,8832|1:15|2:7|3:8|4:11|5:4|6:0|7:0|8:330
|time:960,1593|1:15|2:6|3:9|4:11|5:4|6:0|7:0|8:330
|time:961,4058|1:15|2:5|3:7|4:11|5:4|6:0|7:0|8:330
|time:962,6544|1:15|2:6|3:7|4:11|5:4|6:0|7:0|8:330
|time:963,8492|1:15|2:6|3:8|4:11|5:4|6:0|7:0|8:330
|time:965,6827|1:15|2:9|3:7|4:11|5:4|6:0|7:0|8:330
|time:966,9576|1:15|2:10|3:8|4:11|5:4|6:0|7:0|8:330
|time:968,1432|1:15|2:11|3:9|4:11|5:4|6:0|7:0|8:330
|time:969,4244|1:15|2:10|3:8|4:11|5:4|6:0|7:0|8:330
|time:970,684|1:15|2:10|3:8|4:11|5:4|6:0|7:0|8:330
|time:971,9019|1:15|2:8|3:9|4:11|5:4|6:0|7:0|8:330
|time:973,1448|1:15|2:8|3:6|4:11|5:4|6:0|7:0|8:330
|time:974,3635|1:15|2:8|3:5|4:11|5:4|6:0|7:0|8:330
|time:975,5425|1:15|2:8|3:5|4:11|5:4|6:0|7:0|8:330
|time:976,7801|1:15|2:8|3:7|4:11|5:4|6:0|7:0|8:330
|time:978,043|1:15|2:12|3:6|4:11|5:4|6:0|7:0|8:330
|time:979,1826|1:15|2:8|3:7|4:11|5:4|6:0|7:0|8:330
|time:980,4377|1:15|2:8|3:6|4:11|5:4|6:0|7:0|8:330
|time:981,6642|1:16|2:8|3:6|4:12|5:4|6:0|7:0|8:330
|time:982,9332|1:16|2:8|3:7|4:12|5:4|6:0|7:0|8:330
|time:984,2287|1:17|2:11|3:9|4:12|5:5|6:0|7:0|8:330
|time:985,4509|1:17|2:11|3:10|4:12|5:5|6:0|7:0|8:330
|time:986,6789|1:17|2:10|3:9|4:12|5:5|6:0|7:0|8:330
|time:987,9215|1:17|2:11|3:8|4:12|5:5|6:0|7:0|8:330
|time:989,1925|1:17|2:9|3:6|4:12|5:5|6:0|7:0|8:330
|time:990,4324|1:18|2:10|3:6|4:12|5:6|6:0|7:0|8:330
|time:991,647|1:18|2:9|3:7|4:12|5:6|6:0|7:0|8:330
|time:993,0016|1:18|2:10|3:7|4:12|5:6|6:0|7:0|8:330
|time:994,2798|1:18|2:11|3:8|4:12|5:6|6:0|7:0|8:330
|time:995,4813|1:18|2:11|3:8|4:12|5:6|6:0|7:0|8:330
|time:996,8568|1:18|2:13|3:10|4:12|5:6|6:0|7:0|8:330
|time:998,1657|1:18|2:8|3:5|4:12|5:6|6:0|7:0|8:330
|time:999,387|1:18|2:7|3:5|4:12|5:6|6:0|7:0|8:330
|time:1000,581|1:18|2:7|3:5|4:12|5:6|6:0|7:0|8:330
|time:1001,754|1:18|2:7|3:5|4:12|5:6|6:0|7:0|8:330
|time:1002,949|1:18|2:6|3:5|4:12|5:6|6:0|7:0|8:330
|time:1004,242|1:19|2:8|3:5|4:12|5:7|6:0|7:0|8:330
|time:1005,552|1:18|2:8|3:5|4:12|5:6|6:0|7:0|8:330
|time:1006,773|1:18|2:5|3:5|4:12|5:6|6:0|7:0|8:330
|time:1008,03|1:18|2:6|3:4|4:12|5:6|6:0|7:0|8:330
|time:1009,346|1:18|2:7|3:4|4:12|5:6|6:0|7:0|8:330
|time:1010,633|1:18|2:6|3:5|4:12|5:6|6:0|7:0|8:330
|time:1011,893|1:18|2:5|3:5|4:12|5:6|6:0|7:0|8:330
|time:1013,173|1:18|2:6|3:5|4:12|5:6|6:0|7:0|8:330
|time:1014,385|1:18|2:6|3:4|4:12|5:6|6:0|7:0|8:330
|time:1015,561|1:18|2:6|3:5|4:12|5:6|6:0|7:0|8:330
|time:1016,758|1:18|2:6|3:5|4:12|5:6|6:0|7:0|8:330
|time:1017,915|1:18|2:5|3:5|4:12|5:6|6:0|7:0|8:330
|time:1019,116|1:18|2:3|3:5|4:12|5:6|6:0|7:0|8:330
|time:1020,375|1:18|2:3|3:6|4:12|5:6|6:0|7:0|8:330
|time:1021,615|1:18|2:4|3:5|4:12|5:6|6:0|7:0|8:330
|time:1022,788|1:18|2:4|3:6|4:12|5:6|6:0|7:0|8:330
|time:1024,041|1:18|2:5|3:5|4:12|5:6|6:0|7:0|8:330
|time:1025,469|1:18|2:4|3:5|4:12|5:6|6:0|7:0|8:330
|time:1026,703|1:18|2:4|3:6|4:12|5:6|6:0|7:0|8:330
|time:1027,937|1:18|2:4|3:6|4:12|5:6|6:0|7:0|8:330
|time:1029,163|1:17|2:2|3:4|4:12|5:5|6:0|7:0|8:330
|time:1030,37|1:17|2:4|3:6|4:12|5:5|6:0|7:0|8:330
|time:1031,587|1:17|2:5|3:7|4:12|5:5|6:0|7:0|8:330
|time:1032,833|1:17|2:4|3:4|4:12|5:5|6:0|7:0|8:330
|time:1034,069|1:17|2:3|3:3|4:12|5:5|6:0|7:0|8:330
|time:1035,281|1:17|2:3|3:3|4:12|5:5|6:0|7:0|8:330
|time:1036,649|1:18|2:4|3:3|4:12|5:6|6:0|7:0|8:330
|time:1037,969|1:19|2:3|3:3|4:12|5:7|6:0|7:0|8:330
|time:1039,2|1:19|2:1|3:3|4:12|5:7|6:0|7:0|8:330
|time:1040,395|1:19|2:1|3:3|4:12|5:7|6:0|7:0|8:330
|time:1041,838|1:19|2:2|3:2|4:12|5:7|6:0|7:0|8:330
|time:1043,103|1:19|2:0|3:3|4:12|5:7|6:0|7:0|8:330
|time:1044,337|1:21|2:1|3:3|4:12|5:9|6:0|7:0|8:330
|time:1045,53|1:21|2:2|3:4|4:12|5:9|6:0|7:0|8:330
|time:1046,835|1:21|2:1|3:4|4:12|5:9|6:0|7:0|8:330
|time:1048,286|1:21|2:1|3:4|4:12|5:9|6:0|7:0|8:330
|time:1049,56|1:21|2:3|3:3|4:12|5:9|6:0|7:0|8:330
|time:1050,911|1:21|2:2|3:3|4:12|5:9|6:0|7:0|8:330
|time:1052,204|1:20|2:1|3:4|4:12|5:8|6:0|7:0|8:330
|time:1053,579|1:19|2:1|3:5|4:12|5:7|6:0|7:0|8:330
|time:1054,861|1:19|2:1|3:4|4:12|5:7|6:0|7:0|8:330
|time:1056,159|1:19|2:1|3:4|4:12|5:7|6:0|7:0|8:330
|time:1057,339|1:19|2:0|3:3|4:12|5:7|6:0|7:0|8:330
|time:1058,519|1:19|2:1|3:3|4:12|5:7|6:0|7:0|8:330
|time:1059,786|1:19|2:0|3:5|4:12|5:7|6:0|7:0|8:330
|time:1061,036|1:19|2:0|3:5|4:12|5:7|6:0|7:0|8:330
|time:1062,236|1:19|2:0|3:5|4:12|5:7|6:0|7:0|8:330
|time:1063,456|1:19|2:1|3:6|4:12|5:7|6:0|7:0|8:330
|time:1064,735|1:19|2:1|3:6|4:12|5:7|6:0|7:0|8:330
|time:1066,023|1:18|2:0|3:8|4:11|5:7|6:0|7:0|8:330
|time:1067,395|1:17|2:1|3:8|4:11|5:6|6:0|7:0|8:330
|time:1068,688|1:17|2:1|3:8|4:11|5:6|6:0|7:0|8:330
|time:1069,948|1:16|2:2|3:8|4:11|5:5|6:0|7:0|8:330
|time:1071,232|1:16|2:2|3:9|4:11|5:5|6:0|7:0|8:330
|time:1072,53|1:15|2:1|3:9|4:11|5:4|6:0|7:0|8:330
|time:1073,769|1:15|2:1|3:9|4:11|5:4|6:0|7:0|8:330
|time:1074,909|1:13|2:1|3:10|4:10|5:3|6:0|7:0|8:330
|time:1076,091|1:12|2:2|3:10|4:10|5:2|6:0|7:0|8:330
|time:1077,264|1:12|2:4|3:9|4:10|5:2|6:0|7:0|8:330
|time:1078,4|1:12|2:5|3:11|4:10|5:2|6:0|7:0|8:330
|time:1079,637|1:11|2:3|3:10|4:9|5:2|6:0|7:0|8:330
|time:1080,764|1:11|2:4|3:9|4:9|5:2|6:0|7:0|8:330
|time:1082,006|1:11|2:3|3:10|4:9|5:2|6:0|7:0|8:330
|time:1083,186|1:11|2:4|3:9|4:9|5:2|6:0|7:0|8:330
|time:1084,446|1:11|2:5|3:6|4:9|5:2|6:0|7:0|8:330
|time:1085,746|1:11|2:4|3:6|4:9|5:2|6:0|7:0|8:330
|time:1087,013|1:11|2:3|3:8|4:9|5:2|6:0|7:0|8:330
|time:1088,208|1:11|2:3|3:9|4:9|5:2|6:0|7:0|8:330
|time:1089,458|1:11|2:3|3:7|4:9|5:2|6:0|7:0|8:330
|time:1090,714|1:11|2:2|3:10|4:9|5:2|6:0|7:0|8:330
|time:1092,009|1:12|2:2|3:7|4:10|5:2|6:0|7:0|8:330
|time:1093,209|1:12|2:3|3:8|4:10|5:2|6:0|7:0|8:330
|time:1094,397|1:13|2:3|3:7|4:11|5:2|6:0|7:0|8:330
|time:1095,63|1:13|2:6|3:7|4:11|5:2|6:0|7:0|8:330
|time:1096,806|1:13|2:4|3:8|4:11|5:2|6:0|7:0|8:330
|time:1098,024|1:13|2:4|3:7|4:11|5:2|6:0|7:0|8:330
|time:1099,289|1:13|2:3|3:8|4:11|5:2|6:0|7:0|8:330
|time:1100,489|1:13|2:5|3:8|4:11|5:2|6:0|7:0|8:330
|time:1101,709|1:13|2:5|3:9|4:11|5:2|6:0|7:0|8:330
|time:1103,026|1:13|2:7|3:8|4:11|5:2|6:0|7:0|8:330
|time:1104,197|1:13|2:5|3:7|4:11|5:2|6:0|7:0|8:330
|time:1105,464|1:13|2:6|3:6|4:11|5:2|6:0|7:0|8:330
|time:1106,719|1:13|2:4|3:7|4:11|5:2|6:0|7:0|8:330
|time:1107,879|1:13|2:6|3:6|4:11|5:2|6:0|7:0|8:330
|time:1109,076|1:13|2:6|3:6|4:11|5:2|6:0|7:0|8:330
|time:1110,318|1:12|2:6|3:7|4:10|5:2|6:0|7:0|8:330
|time:1111,508|1:12|2:5|3:7|4:10|5:2|6:0|7:0|8:330
|time:1112,685|1:12|2:5|3:8|4:10|5:2|6:0|7:0|8:330
|time:1113,978|1:12|2:6|3:9|4:10|5:2|6:0|7:0|8:330
|time:1115,187|1:12|2:5|3:8|4:10|5:2|6:0|7:0|8:330
|time:1116,332|1:12|2:5|3:8|4:10|5:2|6:0|7:0|8:330
|time:1117,495|1:12|2:5|3:9|4:10|5:2|6:0|7:0|8:330
|time:1118,65|1:12|2:5|3:10|4:10|5:2|6:0|7:0|8:330
|time:1119,904|1:12|2:6|3:10|4:10|5:2|6:0|7:0|8:330
|time:1121,107|1:12|2:7|3:10|4:10|5:2|6:0|7:0|8:330
|time:1122,312|1:12|2:7|3:10|4:10|5:2|6:0|7:0|8:330
|time:1123,518|1:12|2:5|3:10|4:10|5:2|6:0|7:0|8:330
|time:1124,754|1:12|2:6|3:11|4:10|5:2|6:0|7:0|8:330
|time:1125,978|1:12|2:6|3:12|4:10|5:2|6:0|7:0|8:330
|time:1127,208|1:12|2:7|3:12|4:10|5:2|6:0|7:0|8:330
|time:1128,444|1:12|2:6|3:11|4:10|5:2|6:0|7:0|8:330
|time:1129,686|1:12|2:4|3:11|4:10|5:2|6:0|7:0|8:330
|time:1130,859|1:11|2:6|3:10|4:9|5:2|6:0|7:0|8:330
|time:1132,145|1:11|2:7|3:10|4:9|5:2|6:0|7:0|8:330
|time:1133,38|1:11|2:7|3:11|4:9|5:2|6:0|7:0|8:330
|time:1134,581|1:11|2:6|3:11|4:9|5:2|6:0|7:0|8:330
|time:1135,876|1:11|2:7|3:11|4:9|5:2|6:0|7:0|8:330
|time:1137,065|1:11|2:6|3:10|4:9|5:2|6:0|7:0|8:330
|time:1138,265|1:11|2:5|3:13|4:9|5:2|6:0|7:0|8:330
|time:1139,521|1:11|2:4|3:7|4:9|5:2|6:0|7:0|8:330
|time:1140,783|1:11|2:4|3:7|4:9|5:2|6:0|7:0|8:330
|time:1141,944|1:12|2:5|3:7|4:10|5:2|6:0|7:0|8:330
|time:1143,347|1:12|2:4|3:7|4:10|5:2|6:0|7:0|8:330
|time:1144,574|1:12|2:5|3:5|4:10|5:2|6:0|7:0|8:330
